date,open,high,low,close,volume
2016-06-27,23.25,23.263,22.875,23.01,181958400
2016-06-28,23.225,23.415,23.035,23.397,161779600
2016-06-29,23.493,23.638,23.407,23.6,146124000
2016-06-30,23.61,23.942,23.575,23.9,143345600
2016-07-01,23.872,24.118,23.833,23.972,104106000
2016-07-05,23.847,23.85,23.615,23.747,110820800
2016-07-06,23.65,23.915,23.593,23.882,123796400
2016-07-07,23.925,24.125,23.905,23.985,100558400
2016-07-08,24.122,24.222,24.013,24.17,115648400
2016-07-11,24.188,24.413,24.183,24.245,95179600
2016-07-12,24.292,24.425,24.28,24.355,96670000
2016-07-13,24.353,24.417,24.21,24.218,103568800
2016-07-14,24.347,24.747,24.33,24.698,155676000
2016-07-15,24.73,24.825,24.625,24.695,120548000
2016-07-18,24.675,25.032,24.65,24.958,145975600
2016-07-19,24.89,25.0,24.835,24.968,95119600
2016-07-20,25.0,25.115,24.935,24.99,105104000
2016-07-21,24.958,25.25,24.782,24.858,130808000
2016-07-22,24.815,24.825,24.577,24.665,113254800
2016-07-25,24.562,24.71,24.23,24.335,161531600
2016-07-26,24.205,24.493,24.105,24.167,224959200
2016-07-27,26.067,26.087,25.688,25.737,369379200
2016-07-28,25.708,26.112,25.705,26.085,159479200
2016-07-29,26.048,26.138,25.92,26.052,110934800
2016-08-01,26.103,26.538,26.103,26.513,152671600
2016-08-02,26.513,26.517,26.0,26.12,135266400
2016-08-03,26.202,26.46,26.192,26.448,120810400
2016-08-04,26.395,26.5,26.32,26.468,109634800
2016-08-05,26.567,26.913,26.545,26.87,162213600
2016-08-08,26.88,27.093,26.79,27.093,112148800
2016-08-09,27.058,27.235,27.003,27.202,105260800
2016-08-10,27.177,27.225,26.94,27.0,96034000
2016-08-11,27.13,27.233,26.962,26.983,109938000
2016-08-12,26.945,27.11,26.945,27.045,74641600
2016-08-15,27.035,27.385,27.02,27.37,103472800
2016-08-16,27.407,27.558,27.302,27.345,135177600
2016-08-17,27.275,27.343,27.085,27.305,101424000
2016-08-18,27.308,27.4,27.255,27.27,87938800
2016-08-19,27.192,27.423,27.09,27.34,101472400
2016-08-22,27.215,27.275,26.962,27.128,103280800
2016-08-23,27.147,27.33,27.132,27.212,85030800
2016-08-24,27.142,27.188,26.92,27.007,94700400
2016-08-25,26.847,26.97,26.67,26.892,100344800
2016-08-26,26.853,26.987,26.577,26.735,111065200
2016-08-29,26.655,26.86,26.573,26.705,99881200
2016-08-30,26.45,26.625,26.375,26.5,99455600
2016-08-31,26.415,26.642,26.41,26.525,118649600
2016-09-01,26.535,26.7,26.405,26.683,106806000
2016-09-02,26.925,27.0,26.705,26.933,107210000
2016-09-06,26.975,27.075,26.878,26.925,107521600
2016-09-07,26.958,27.19,26.767,27.09,169457200
2016-09-08,26.812,26.817,26.31,26.38,212008000
2016-09-09,26.16,26.43,25.782,25.782,186228000
2016-09-12,25.663,26.43,25.632,26.36,181171200
2016-09-13,26.878,27.198,26.81,26.987,248704800
2016-09-14,27.183,28.257,27.15,27.942,443554800
2016-09-15,28.465,28.933,28.372,28.892,359934400
2016-09-16,28.78,29.032,28.51,28.73,319547600
2016-09-19,28.798,29.045,28.312,28.395,188092000
2016-09-20,28.263,28.53,28.128,28.392,138057200
2016-09-21,28.462,28.497,28.11,28.388,144012800
2016-09-22,28.587,28.735,28.5,28.655,124296000
2016-09-23,28.605,28.698,27.888,28.177,209924800
2016-09-26,27.91,28.347,27.888,28.22,119477600
2016-09-27,28.25,28.295,28.085,28.272,98429600
2016-09-28,28.423,28.66,28.358,28.487,118564400
2016-09-29,28.29,28.45,27.95,28.045,143548000
2016-09-30,28.115,28.343,27.95,28.263,145516400
2016-10-03,28.177,28.263,28.07,28.13,86807200
2016-10-04,28.265,28.577,28.157,28.25,118947200
2016-10-05,28.35,28.415,28.173,28.263,85812400
2016-10-06,28.425,28.585,28.282,28.472,115117200
2016-10-07,28.577,28.64,28.378,28.515,97433600
2016-10-10,28.755,29.188,28.68,29.013,144944000
2016-10-11,29.425,29.673,29.05,29.075,256164000
2016-10-12,29.337,29.495,29.188,29.335,150347200
2016-10-13,29.198,29.36,28.93,29.245,140769600
2016-10-14,29.47,29.542,29.282,29.407,142608800
2016-10-17,29.333,29.46,29.195,29.388,94499600
2016-10-18,29.545,29.552,29.362,29.368,98214000
2016-10-19,29.312,29.44,28.45,29.28,80138400
2016-10-20,29.215,29.345,29.083,29.265,96503200
2016-10-21,29.202,29.228,29.07,29.15,92770800
2016-10-24,29.275,29.435,29.25,29.413,94154800
2016-10-25,29.487,29.59,29.327,29.562,192516000
2016-10-26,28.577,28.925,28.327,28.897,264536800
2016-10-27,28.847,28.965,28.525,28.62,138248000
2016-10-28,28.468,28.802,28.362,28.43,151446800
2016-10-31,28.413,28.558,28.3,28.385,105677600
2016-11-01,28.365,28.442,27.632,27.872,175303200
2016-11-02,27.85,28.087,27.808,27.897,113326800
2016-11-03,27.745,27.865,27.388,27.458,107730400
2016-11-04,27.132,27.562,27.028,27.21,123348000
2016-11-07,27.52,27.628,27.365,27.603,130240000
2016-11-08,27.577,27.93,27.425,27.765,97016800
2016-11-09,27.47,27.83,27.013,27.72,236705600
2016-11-10,27.772,27.772,26.458,26.948,228538000
2016-11-11,26.78,27.218,26.638,27.108,136575600
2016-11-14,26.927,26.952,26.02,26.427,204702000
2016-11-15,26.642,26.92,26.54,26.778,129058000
2016-11-16,26.675,27.558,26.65,27.497,235362000
2016-11-17,27.452,27.587,27.208,27.487,110528000
2016-11-18,27.43,27.635,27.415,27.515,113715600
2016-11-21,27.53,27.997,27.503,27.933,117058400
2016-11-22,27.987,28.105,27.85,27.95,103862000
2016-11-23,27.84,27.878,27.583,27.808,109705600
2016-11-25,27.782,27.968,27.737,27.948,45903600
2016-11-28,27.858,28.118,27.847,27.892,108776000
2016-11-29,27.695,28.007,27.517,27.865,114115200
2016-11-30,27.9,28.05,27.567,27.63,144649200
2016-12-01,27.593,27.735,27.257,27.372,148347600
2016-12-02,27.292,27.522,27.212,27.475,106112000
2016-12-05,27.5,27.507,27.062,27.278,137298000
2016-12-06,27.375,27.59,27.298,27.487,104782000
2016-12-07,27.315,27.798,27.29,27.757,119994800
2016-12-08,27.715,28.108,27.65,28.03,108273200
2016-12-09,28.077,28.675,28.077,28.487,137610400
2016-12-12,28.323,28.75,28.122,28.325,105497600
2016-12-13,28.46,28.98,28.438,28.798,174935200
2016-12-14,28.76,29.05,28.745,28.798,136127200
2016-12-15,28.845,29.183,28.808,28.955,186098000
2016-12-16,29.118,29.125,28.913,28.993,177404400
2016-12-19,28.95,29.345,28.938,29.16,111117600
2016-12-20,29.185,29.375,29.17,29.237,85700000
2016-12-21,29.2,29.35,29.195,29.265,95132800
2016-12-22,29.087,29.128,28.91,29.073,104343600
2016-12-23,28.897,29.13,28.897,29.13,56998000
2016-12-27,29.13,29.45,29.122,29.315,73187600
2016-12-28,29.38,29.505,29.05,29.19,83623600
2016-12-29,29.112,29.278,29.1,29.183,60158000
2016-12-30,29.163,29.3,28.858,28.955,122345200
2017-01-03,28.95,29.083,28.69,29.038,115127600
2017-01-04,28.962,29.128,28.938,29.005,84472400
2017-01-05,28.98,29.215,28.952,29.153,88774400
2017-01-06,29.195,29.54,29.118,29.478,127007600
2017-01-09,29.487,29.858,29.485,29.747,134247600
2017-01-10,29.692,29.845,29.575,29.778,97848400
2017-01-11,29.685,29.983,29.65,29.938,110354400
2017-01-12,29.725,29.825,29.552,29.812,108344800
2017-01-13,29.778,29.905,29.702,29.76,104447600
2017-01-17,29.585,30.06,29.555,30.0,137759200
2017-01-18,30.0,30.125,29.927,29.997,94852000
2017-01-19,29.85,30.022,29.843,29.945,102389200
2017-01-20,30.112,30.112,29.933,30.0,130391600
2017-01-23,30.0,30.202,29.942,30.02,88200800
2017-01-24,29.888,30.025,29.875,29.993,92844000
2017-01-25,30.105,30.525,30.07,30.47,129510400
2017-01-26,30.417,30.61,30.4,30.485,105350400
2017-01-27,30.535,30.587,30.4,30.487,82251600
2017-01-30,30.233,30.407,30.165,30.407,121510000
2017-01-31,30.288,30.347,30.155,30.337,196804000
2017-02-01,31.757,32.623,31.753,32.188,447940000
2017-02-02,31.995,32.347,31.945,32.132,134841600
2017-02-03,32.077,32.298,32.04,32.27,98029200
2017-02-06,32.283,32.625,32.225,32.572,107383600
2017-02-07,32.635,33.022,32.612,32.882,152735200
2017-02-08,32.838,33.055,32.805,33.01,92016400
2017-02-09,32.912,33.112,32.78,33.105,113399600
2017-02-10,33.115,33.235,33.013,33.03,80262000
2017-02-13,33.27,33.455,33.188,33.322,92141600
2017-02-14,33.368,33.772,33.312,33.755,132904800
2017-02-15,33.88,34.068,33.655,33.877,142492400
2017-02-16,33.917,33.975,33.71,33.838,90338400
2017-02-17,33.775,33.958,33.775,33.93,88792800
2017-02-21,34.057,34.188,33.995,34.175,98028800
2017-02-22,34.107,34.28,34.028,34.278,83347600
2017-02-23,34.345,34.37,34.075,34.132,83152800
2017-02-24,33.978,34.165,33.82,34.165,87106400
2017-02-27,34.285,34.36,34.07,34.232,81029600
2017-02-28,34.27,34.36,34.175,34.248,93931600
2017-03-01,34.472,35.037,34.4,34.947,145658400
2017-03-02,35.0,35.07,34.69,34.74,104844000
2017-03-03,34.695,34.958,34.647,34.945,84432400
2017-03-06,34.842,34.943,34.65,34.835,87000000
2017-03-07,34.765,34.995,34.697,34.88,69785200
2017-03-08,34.737,34.95,34.705,34.75,74828800
2017-03-09,34.685,34.697,34.263,34.67,88623600
2017-03-10,34.812,34.84,34.66,34.785,78451200
2017-03-13,34.713,34.857,34.705,34.8,69686800
2017-03-14,34.825,34.912,34.71,34.748,61236400
2017-03-15,34.853,35.188,34.757,35.115,102767200
2017-03-16,35.18,35.255,35.065,35.173,76928000
2017-03-17,35.25,35.25,34.972,34.998,175540000
2017-03-20,35.1,35.375,35.057,35.365,86168000
2017-03-21,35.528,35.7,34.932,34.96,158119600
2017-03-22,34.963,35.4,34.94,35.355,103440800
2017-03-23,35.315,35.395,35.153,35.23,81385200
2017-03-24,35.375,35.435,35.088,35.16,89582400
2017-03-27,34.847,35.305,34.655,35.22,94300400
2017-03-28,35.228,36.01,35.155,35.95,133499200
2017-03-29,35.92,36.123,35.798,36.03,116760000
2017-03-30,36.048,36.125,35.875,35.982,84829200
2017-03-31,35.93,36.068,35.752,35.915,78646800
2017-04-03,35.928,36.03,35.763,35.925,79942800
2017-04-04,35.812,36.222,35.792,36.193,79565600
2017-04-05,36.055,36.365,35.952,36.005,110871600
2017-04-06,36.072,36.13,35.862,35.915,84596000
2017-04-07,35.932,36.045,35.818,35.835,66688800
2017-04-10,35.9,35.97,35.725,35.792,75733600
2017-04-11,35.735,35.838,35.015,35.408,121517600
2017-04-12,35.4,35.537,35.252,35.45,81400000
2017-04-13,35.478,35.595,35.263,35.263,71291600
2017-04-17,35.37,35.47,35.217,35.458,66328400
2017-04-18,35.353,35.51,35.278,35.3,58790000
2017-04-19,35.47,35.5,35.112,35.17,69313600
2017-04-20,35.305,35.73,35.29,35.61,93278400
2017-04-21,35.61,35.67,35.463,35.568,69283600
2017-04-24,35.875,35.987,35.795,35.91,68537200
2017-04-25,35.978,36.225,35.967,36.132,75486000
2017-04-26,36.118,36.15,35.845,35.92,80164800
2017-04-27,35.98,36.04,35.827,35.947,56985200
2017-04-28,36.022,36.075,35.818,35.912,83441600
2017-05-01,36.275,36.8,36.24,36.645,134411600
2017-05-02,36.885,37.022,36.71,36.877,181408800
2017-05-03,36.397,36.873,36.068,36.765,182788000
2017-05-04,36.63,36.785,36.452,36.632,93487600
2017-05-05,36.69,37.245,36.69,37.24,109310800
2017-05-08,37.257,38.425,37.257,38.252,195009600
2017-05-09,38.467,38.72,38.362,38.498,156521600
2017-05-10,38.408,38.485,38.028,38.315,103222800
2017-05-11,38.112,38.518,38.077,38.487,109020400
2017-05-12,38.675,39.105,38.667,39.025,130108000
2017-05-15,39.002,39.162,38.763,38.925,104038800
2017-05-16,38.985,39.015,38.68,38.868,80194000
2017-05-17,38.4,38.643,37.428,37.562,203070800
2017-05-18,37.818,38.335,37.783,38.135,134272800
2017-05-19,38.345,38.495,38.158,38.265,107843200
2017-05-22,38.5,38.645,38.228,38.498,91865600
2017-05-23,38.725,38.725,38.327,38.45,79675600
2017-05-24,38.46,38.542,38.167,38.335,76712000
2017-05-25,38.432,38.588,38.257,38.467,76942400
2017-05-26,38.5,38.56,38.327,38.403,87710400
2017-05-30,38.355,38.607,38.333,38.417,80507600
2017-05-31,38.493,38.542,38.095,38.19,97804800
2017-06-01,38.292,38.333,38.055,38.295,65616400
2017-06-02,38.395,38.862,38.222,38.862,111082800
2017-06-05,38.585,38.612,38.365,38.482,101326800
2017-06-06,38.475,38.952,38.445,38.612,106499600
2017-06-07,38.755,38.995,38.62,38.842,84278400
2017-06-08,38.812,38.885,38.6,38.748,85003200
2017-06-09,38.798,38.798,36.505,37.245,259530800
2017-06-12,36.435,36.522,35.627,36.355,289229200
2017-06-13,36.79,36.862,36.287,36.647,136661600
2017-06-14,36.875,36.875,35.96,36.29,126124800
2017-06-15,35.83,36.12,35.553,36.072,128661600
2017-06-16,35.945,36.125,35.55,35.568,201444400
2017-06-19,35.915,36.685,35.915,36.585,130165600
2017-06-20,36.717,36.717,36.235,36.252,99600400
2017-06-21,36.38,36.518,36.153,36.467,85063200
2017-06-22,36.443,36.675,36.28,36.408,76425200
2017-06-23,36.283,36.79,36.278,36.57,141757600
2017-06-26,36.792,37.07,36.345,36.455,102769600
2017-06-27,36.252,36.54,35.905,35.932,99047600
2017-06-28,36.123,36.528,35.79,36.458,88329600
2017-06-29,36.178,36.283,35.57,35.92,125997600
2017-06-30,36.112,36.24,35.945,36.005,92096400
2017-07-03,36.22,36.325,35.775,35.875,57111200
2017-07-05,35.923,36.197,35.68,36.022,86278400
2017-07-06,35.755,35.875,35.603,35.682,96515200
